name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Gliwice,2022-06-26,30.1,15,23.5,29,15,23.2,13.3,56.9,0,0,0,,0,0,15.8,14.1,87.2,1015.4,24,25,393.8,24.2,8,,2022-06-26T04:36:09,2022-06-26T21:00:09,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-06-27,32,15.2,24.7,31.4,15.2,24.6,14.8,57.7,0,0,0,,0,0,19.6,11.9,138.6,1016.3,24.8,24.3,401.2,24.6,8,,2022-06-27T04:36:37,2022-06-27T21:00:04,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-06-28,25.8,17.7,21.9,25.8,17.7,21.9,17.5,76.4,4.944,100,25,rain,0,0,34.6,17.9,302.3,1018.3,79.1,21.4,181.4,11.1,8,,2022-06-28T04:37:06,2022-06-28T20:59:57,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-06-29,29.4,17.6,22.8,30.7,17.6,23.1,18.3,78,0.535,100,4.17,rain,0,0,34.7,19.2,33.8,1016.3,64.6,13.5,362.7,22.3,8,,2022-06-29T04:37:39,2022-06-29T20:59:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-06-30,33,20,25.3,33.4,20,25.8,19.1,71.4,0.084,100,4.17,rain,0,0,16.9,11,48.1,1012.6,44.2,15.6,337.9,20.6,8,,2022-06-30T04:38:14,2022-06-30T20:59:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-01,33.7,17.3,25.5,33.6,17.3,25.7,17.6,66.7,0.542,100,12.5,rain,0,0,41.8,19.7,228.2,1012.4,32.8,17.4,426.1,24.4,8,,2022-07-01T04:38:51,2022-07-01T20:59:18,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-02,21.1,14.6,17.6,21.1,14.6,17.6,14,80.4,8.942,100,12.5,rain,0,0,29.4,13.4,311.7,1023.1,76.3,24.6,157.5,9.6,4,,2022-07-02T04:39:31,2022-07-02T20:58:59,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-03,25.9,11.6,19.1,25.9,11.6,19.1,13.5,73.3,0,0,0,,0,0,15.5,11.8,52,1020.1,37.8,18.7,291.1,17.6,6,,2022-07-03T04:40:14,2022-07-03T20:58:38,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-04,29.6,13,22.6,28.8,13,22.5,14.2,63.3,0,0,0,,0,0,24.1,12.6,245.9,1016.7,52.6,23.7,346.8,21.4,8,,2022-07-04T04:40:58,2022-07-04T20:58:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-05,20.6,16.8,18.5,20.6,16.8,18.5,16.4,87.9,8.431,100,50,rain,0,0,14.7,10.1,13.1,1017.8,85.3,15.8,78,4.8,2,,2022-07-05T04:41:45,2022-07-05T20:57:45,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-06,21.8,14,17.2,21.8,14,17.2,13.1,78.7,10.6,100,20.83,rain,0,0,34.1,15.9,295.5,1019,77.5,19.9,232.4,14.1,7,,2022-07-06T04:42:34,2022-07-06T20:57:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-07,21.9,11.6,17.1,21.9,11.6,17.1,10.9,69.1,0.027,100,8.33,rain,0,0,30.2,12.6,215.5,1018.4,72.1,23.2,319.5,19.4,8,,2022-07-07T04:43:26,2022-07-07T20:56:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-08,20.5,14.8,17.4,20.5,14.8,17.4,12.4,72.9,0.574,100,4.17,rain,0,0,37,18.7,297.4,1021.6,78.7,24.2,198,12,4,,2022-07-08T04:44:19,2022-07-08T20:56:06,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12540099999,12550099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-09,21.9,13,17.1,21.9,13,17.1,10.3,66.5,0.087,100,20.83,rain,0,0,36,17.9,273.4,1021.3,73.5,26.8,249.7,15.4,8,,2022-07-09T04:45:14,2022-07-09T20:55:27,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-10,16.5,12.2,14.4,16.5,12.2,14.4,9,71.5,0.715,100,25,rain,0,0,33.1,16.3,280.8,1017.2,79.5,26.5,177.8,11,6,,2022-07-10T04:46:12,2022-07-10T20:54:45,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-11,16.7,11.2,13.9,16.7,11.2,13.9,10,78.2,3.689,100,20.83,rain,0,0,38.6,18.8,266.5,1018.9,77,26.7,266.8,16.3,8,,2022-07-11T04:47:11,2022-07-11T20:54:01,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-12,21.5,10.8,16.3,21.5,10.8,16.3,10.4,71,5.473,100,16.67,rain,0,0,41.3,19.6,274.9,1019.8,66.1,28,257.5,14,6,,2022-07-12T04:48:12,2022-07-12T20:53:14,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-13,26.8,11.5,20.2,26.6,11.5,20.1,10.7,57.1,0,0,0,,0,0,39.6,18.8,266.5,1018.2,47.9,32.6,384.5,23.6,7,,2022-07-13T04:49:15,2022-07-13T20:52:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-14,26.7,17.4,22.4,26.9,17.4,22.4,13.5,58.7,0.287,100,8.33,rain,0,0,31.2,14.6,254.2,1015,72,28.7,241.3,14.7,7,,2022-07-14T04:50:19,2022-07-14T20:51:31,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-15,20.7,11.2,17.2,20.7,11.2,17.2,9.9,65.8,8.803,100,12.5,rain,0,0,33.9,18.8,279.5,1017.3,55.4,25.7,342.9,20.9,7,,2022-07-15T04:51:26,2022-07-15T20:50:36,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-16,21.4,7.7,14.6,21.4,7.7,14.6,8.6,71,0,0,0,,0,0,46.1,19.9,253.5,1019.5,50,25.7,277.2,17,9,,2022-07-16T04:52:34,2022-07-16T20:49:39,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-17,21.4,9,15.5,21.4,8,15.3,8.2,66.2,2.146,100,4.17,rain,0,0,31.3,15.5,266.4,1025.1,33.7,27.9,319.3,19.4,7,,2022-07-17T04:53:43,2022-07-17T20:48:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-07-18,25.3,7.8,17.3,25.3,7.8,17.3,8.6,61.8,0,0,0,,0,0,13.2,9.7,237.2,1025.2,48.8,29.1,393.2,23.9,8,,2022-07-18T04:54:54,2022-07-18T20:47:36,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-19,29.8,13.2,21.7,28.6,13.2,21.4,11.6,57.8,0,0,0,,0,0,15.8,11.2,272.2,1021.7,25.3,26.9,401.5,24.6,9,,2022-07-19T04:56:06,2022-07-19T20:46:31,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-20,32.6,13.6,23.8,31.3,13.6,23.4,13.1,57,0,0,0,,0,0,19,9.8,92.8,1020.4,7.9,24.4,378.2,23,7,,2022-07-20T04:57:19,2022-07-20T20:45:24,0.75,Clear,Clear conditions throughout the day.,clear-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-21,33.3,15.3,24.9,31.9,15.3,24.5,13.4,54.1,0,0,0,,0,0,27,16.6,104.2,1018.3,23,23.3,360.1,22.1,7,,2022-07-21T04:58:34,2022-07-21T20:44:15,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-22,31,17.7,24.5,30.5,17.7,24.5,15.1,57.8,0,0,0,,0,0,20.9,10.9,269.5,1017.1,48.5,24.2,356.4,21.8,8,,2022-07-22T04:59:50,2022-07-22T20:43:03,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-23,31.3,15.6,23.2,30.7,15.6,23.2,16.1,67.8,0.436,100,8.33,rain,0,0,32.6,14.6,293.9,1015.6,68,18.2,286.1,17.5,8,,2022-07-23T05:01:07,2022-07-23T20:41:48,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-07-24,26,14.9,21.1,26,14.9,21.1,12.7,63.5,4.285,100,4.17,rain,0,0,29.7,14.9,296.1,1019,34.9,23.9,295.3,18,7,,2022-07-24T05:02:25,2022-07-24T20:40:32,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-25,29.5,10.8,21.1,28.2,10.8,20.8,10.3,56,0,0,0,,0,0,13.2,10.5,121.3,1015.6,31.5,29.6,372.7,22.6,8,,2022-07-25T05:03:44,2022-07-25T20:39:13,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-26,21.3,15.9,19.1,21.3,15.9,19.1,15.1,78.5,8.036,100,33.33,rain,0,0,34.2,19.6,235.4,1011.8,72.8,19.4,105.5,6.5,3,,2022-07-26T05:05:05,2022-07-26T20:37:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-07-27,23.7,12.6,18.1,23.7,12.6,18.1,13.4,76.5,0.113,100,8.33,rain,0,0,21,11.6,326.8,1015.8,56.5,18.3,243.9,14.9,7,,2022-07-27T05:06:26,2022-07-27T20:36:30,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-28,24.8,14,19.5,24.8,14,19.5,9.7,54.9,0.135,100,8.33,rain,0,0,18.9,11.1,38,1018.7,51.7,28.8,372.5,21.6,8,,2022-07-28T05:07:47,2022-07-28T20:35:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-29,25.7,14.8,20.3,25.7,14.8,20.3,12.7,62.7,0.415,100,12.5,rain,0,0,31.7,18.6,54.9,1017.7,69.4,24.6,232.5,13.5,6,,2022-07-29T05:09:10,2022-07-29T20:33:39,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-07-30,22.7,16.3,18.5,22.7,16.3,18.5,16.7,89.2,2.903,100,20.83,rain,0,0,18,12.6,317.5,1013.2,92.2,14.5,155.4,8.5,5,,2022-07-30T05:10:34,2022-07-30T20:32:10,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-07-31,18.5,14.5,16.1,18.5,14.5,16.1,14.6,91.4,31.581,100,25,rain,0,0,46.8,17.8,288.2,1012.3,90.1,15.6,59.9,3.5,1,,2022-07-31T05:11:58,2022-07-31T20:30:39,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-01,24,10.8,18.2,24,10.8,18.2,14.6,81.1,0.359,100,12.5,rain,0,0,17.1,15.7,231.5,1014.5,56.7,19.3,228.1,13.9,5,,2022-08-01T05:13:23,2022-08-01T20:29:07,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-02,24.4,16.1,19.9,24.4,16.1,19.9,15.7,78.9,0.029,100,4.17,rain,0,0,14.3,12.1,293.9,1018.1,64.8,19.6,270.3,15.5,7,,2022-08-02T05:14:48,2022-08-02T20:27:33,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-03,27.6,12.4,20.4,27.3,12.4,20.4,14.3,72.2,0,0,0,,0,0,10.5,8.7,125.3,1018.9,45.6,15.9,376.7,21.6,9,,2022-08-03T05:16:14,2022-08-03T20:25:57,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-04,29.2,13.9,22.2,28.6,13.9,22.1,14.1,64.6,0,0,0,,0,0,17.7,13.9,98,1017.8,21.2,20.9,354.2,21.6,8,,2022-08-04T05:17:41,2022-08-04T20:24:20,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-05,32.6,14.3,23.9,31.7,14.3,23.7,14.5,60.4,0,0,0,,0,0,13.4,9.4,147.3,1014.3,13.9,22.5,387.3,22.2,8,,2022-08-05T05:19:08,2022-08-05T20:22:40,0.25,Clear,Clear conditions throughout the day.,clear-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-06,20.7,16.1,18.5,20.7,16.1,18.5,15.4,82.5,7.205,100,29.17,rain,0,0,31.9,16.1,321.3,1020.2,79.2,20.5,84.2,4.5,2,,2022-08-06T05:20:35,2022-08-06T20:21:00,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-07,22,11.4,17,22,11.4,17,11.1,71,0.036,100,8.33,rain,0,0,17.8,14.9,41.7,1023.7,65.4,22.3,284,16.3,8,,2022-08-07T05:22:03,2022-08-07T20:19:17,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-08,22.9,11.2,17.6,22.9,11.2,17.6,9.4,61.2,0,0,0,,0,0,30.3,15.9,43.8,1023.3,80.7,30.3,336.9,19.3,8,,2022-08-08T05:23:31,2022-08-08T20:17:33,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-09,23.9,10.4,18.3,23.9,10.4,18.3,10.5,63.8,0,0,0,,0,0,30.6,16.8,35.4,1025.2,41.4,26.3,275.5,14.9,8,,2022-08-09T05:24:59,2022-08-09T20:15:48,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-10,24.5,10.5,17.9,24.5,10.5,17.9,10.2,64.7,0,0,0,,0,0,27.7,15.7,23.5,1026,23.7,22.8,331.9,20.4,9,,2022-08-10T05:26:28,2022-08-10T20:14:01,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-11,24.2,10.1,16.7,24.2,10.1,16.7,11.1,72.5,2.817,100,8.33,rain,0,0,50,18.2,31,1023.6,49.2,24.8,261.9,15.9,7,,2022-08-11T05:27:57,2022-08-11T20:12:13,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-12,25.3,9.9,18.3,25.3,9.9,18.3,12.6,72.5,0.516,100,4.17,rain,0,0,22,15.6,51.6,1020.9,44.2,20.2,247.4,15.1,7,,2022-08-12T05:29:27,2022-08-12T20:10:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-13,22.5,15.5,18.6,22.5,15.5,18.6,16.9,90.1,16.047,100,20.83,rain,0,0,14,13,28.6,1016.4,85,11.8,103.4,6,4,,2022-08-13T05:30:56,2022-08-13T20:08:33,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-14,24.1,17.6,19.9,24.1,17.6,19.9,17.8,88.1,5.683,100,20.83,rain,0,0,13.5,11.5,48.4,1011.1,80.6,14.2,120.3,7.4,3,,2022-08-14T05:32:26,2022-08-14T20:06:41,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-15,28.4,15.7,21.9,28.6,15.7,22,17,76.7,0.412,100,8.33,rain,0,0,13.2,11.7,103.3,1007.3,50.1,14.4,305.1,16.5,7,,2022-08-15T05:33:56,2022-08-15T20:04:47,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-16,27.9,15.4,22,28.6,15.4,22.2,17.2,76.7,0.072,100,4.17,rain,0,0,16.2,11.1,347.5,1009,37.1,16.8,334,20.3,7,,2022-08-16T05:35:26,2022-08-16T20:02:53,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-17,30.4,15.6,23.2,30.5,15.6,23.3,16.8,71.4,0,0,0,,0,0,9.4,8.8,303.5,1011.4,27.4,16.3,364.7,19.7,8,,2022-08-17T05:36:56,2022-08-17T20:00:57,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-18,30.3,16.2,23.8,30.8,16.2,24,17.2,70.1,0,0,0,,0,0,16.6,13.4,76.7,1011.9,61,16.8,341.7,18.6,7,,2022-08-18T05:38:26,2022-08-18T19:59:01,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-19,32.4,19.8,25.1,33.3,19.8,25.4,18.1,67.5,4.269,100,25,rain,0,0,48.5,19.5,117.5,1010.6,78,18.2,262.6,13.2,8,,2022-08-19T05:39:57,2022-08-19T19:57:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-20,24.8,18.9,20.9,24.8,18.9,20.9,19.2,90.4,14.219,100,50,rain,0,0,18.4,8.5,7.6,1012.2,78.2,11.5,145,7.9,4,,2022-08-20T05:41:27,2022-08-20T19:55:04,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-08-21,20.3,16,18.3,20.3,16,18.3,17.2,93.6,20.614,100,66.67,rain,0,0,27.5,16.4,302.2,1011.7,92.6,12,57.8,2.7,1,,2022-08-21T05:42:57,2022-08-21T19:53:04,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-22,19.7,16.3,17.7,19.7,16.3,17.7,17.2,97,31.257,100,75,rain,0,0,16,12.4,320.8,1012.5,96.9,7.1,50.4,2.4,1,,2022-08-22T05:44:28,2022-08-22T19:51:04,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-23,22.3,16.9,19.2,22.3,16.9,19.2,18,92.7,17.637,100,20.83,rain,0,0,12.6,12,287,1014.8,86.5,8.8,93.7,5,2,,2022-08-23T05:45:58,2022-08-23T19:49:02,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-24,25.2,18.2,20.9,25.2,18.2,20.9,18.6,87.5,0.83,100,12.5,rain,0,0,18.8,10.5,327.2,1018.8,87.9,8.8,152,8.4,4,,2022-08-24T05:47:29,2022-08-24T19:47:00,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12550099999,12540099999,11782099999,E0150,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-25,28.6,17.3,22.3,29.4,17.3,22.5,18,79,0.065,100,8.33,rain,0,0,13.5,12.7,31.6,1017.5,52.6,11.6,303.5,16.3,7,,2022-08-25T05:49:00,2022-08-25T19:44:56,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-26,29.4,15.7,22.2,28.6,15.7,22.1,15,67.8,0,0,0,,0,0,19.8,17.7,78,1013.5,26.6,17.7,343.8,18.4,7,,2022-08-26T05:50:30,2022-08-26T19:42:52,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-27,27,14.7,21.3,27.4,14.7,21.3,15.3,70.2,0.006,100,4.17,rain,0,0,16.2,11.5,218.7,1011.9,48,21.2,303.4,16.2,7,,2022-08-27T05:52:01,2022-08-27T19:40:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-28,24.8,16.8,20,24.8,16.8,20,17.8,87.5,17.847,100,20.83,rain,0,0,36.8,13.3,252.3,1013.4,80.8,12.9,193.9,5.6,4,,2022-08-28T05:53:31,2022-08-28T19:38:42,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-08-29,22.5,13.1,18.5,22.5,13.1,18.5,14.1,77.6,0.533,100,8.33,rain,0,0,18.7,12.5,285,1018.5,62.6,19.2,265.7,13.5,7,,2022-08-29T05:55:02,2022-08-29T19:36:36,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-08-30,22.1,9.9,16.2,22.1,9.9,16.2,12.5,80.3,0,0,0,,0,0,21.9,9.2,309.1,1020.7,49.6,20.9,294.4,17,8,,2022-08-30T05:56:33,2022-08-30T19:34:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-08-31,19.8,12.3,15.8,19.8,12.3,15.8,11.5,77.3,0,0,0,,0,0,21.9,12.8,31.3,1020.8,69.6,23.9,149.7,8.7,6,,2022-08-31T05:58:03,2022-08-31T19:32:21,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-01,19.1,9,14.9,19.1,8.5,14.9,8.4,67.7,0,0,0,,0,0,18.5,14.9,25.6,1020.8,65.3,29.9,228.1,12.2,7,,2022-09-01T05:59:34,2022-09-01T19:30:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-02,18.8,6.7,13.6,18.8,6.7,13.6,7.2,68.4,0,0,0,,0,0,24.6,17.8,50.6,1020.7,45.7,27.6,225.8,13,6,,2022-09-02T06:01:04,2022-09-02T19:28:04,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-03,17.8,8.4,13.7,17.8,7.2,13.5,8.6,71.8,0,0,0,,0,0,35.1,18.3,66.4,1019.4,42.2,30.9,234,13.4,8,,2022-09-03T06:02:35,2022-09-03T19:25:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-09-04,18.5,11.1,14.7,18.5,11.1,14.7,11.7,82.6,0.392,100,16.67,rain,0,0,13.8,11.4,85.1,1022.1,82.8,21.6,158.9,9.1,5,,2022-09-04T06:04:05,2022-09-04T19:23:45,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
