name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gliwice,2023-03-20T01:00:00,6.3,4.7,0.1,64.36,0,0,,0,0,7.2,8.1,195,1017.1,90,13.6,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T02:00:00,6.3,4.2,0.3,65.37,0,0,,0,0,3.6,10.2,203,1017,90,13.9,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T03:00:00,6.6,4.8,0.4,64.95,0,0,,0,0,8.9,8.9,238,1017,90,15.9,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T04:00:00,5.9,5.1,0.9,70.12,0,0,,0,0,8.8,5.2,198,1017.1,100,13.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T05:00:00,6.2,4.3,1.1,69.74,0,0,,0,0,4.7,9,227,1016.8,100,15.8,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T06:00:00,5.7,4.7,1.4,73.6,0,0,,0,0,4,5.6,210,1017.2,100,13.3,5,0,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T07:00:00,7,5.8,2,70.42,0.153,100,rain,0,0,12.4,7.1,237,1017.2,91.9,11.6,35,0.1,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T08:00:00,7.7,6.2,3.3,73.57,0,0,,0,0,8.1,8.8,212,1017.6,94,11.2,72,0.3,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T09:00:00,8.1,6.5,4.7,79.13,0,0,,0,0,8.9,9.3,221,1018,95.8,11.1,109,0.4,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T10:00:00,9.1,7.7,5.8,79.4,0,0,,0,0,7.2,9.5,215,1017.9,90.3,9.5,72,0.3,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T11:00:00,9.7,8.4,7.1,83.75,0,0,,0,0,7.2,9.1,212,1017.8,93.1,8.2,541,1.9,5,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T12:00:00,10.9,10.9,7.3,78.92,0,0,,0,0,3.6,9.7,277,1017.6,91,9.6,202,0.7,2,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T13:00:00,12.1,12.1,7.3,72.91,0.021,100,rain,0,0,7.2,8.2,244,1016.8,93.1,13.4,185,0.7,2,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T14:00:00,12.3,12.3,7.1,70.46,0,0,,0,0,7.2,7.8,287,1016.8,94.2,14.5,93,0.3,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T15:00:00,12.5,12.5,7.2,70.07,0,0,,0,0,10.8,8,299,1016.5,93.8,14.8,50,0.2,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T16:00:00,12.1,12.1,7.3,72.62,0,0,,0,0,10.8,7,283,1016.6,95.9,12.9,74,0.3,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T17:00:00,11.6,11.6,8,78.94,0,0,,0,0,7.2,4.8,7,1016.5,83.1,12,23,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T18:00:00,9.7,8.5,7.4,85.73,0,0,,0,0,36,9,261,1016.8,84.1,11.5,6,0,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-20T19:00:00,8.6,8.6,7.3,91.72,0.374,100,rain,0,0,15.3,4.7,198,1017,89.6,10.5,,,,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T20:00:00,9.2,8.2,7.5,89.4,0,0,,0,0,9,7.2,276,1017.1,71.1,10.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T21:00:00,8.4,7.7,7.1,91.31,0,0,,0,0,10.8,5.8,251,1017.2,86.8,8.6,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T22:00:00,8.7,7.5,6.9,88.76,0,0,,0,0,7.2,7.8,251,1017.2,81.9,9.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T23:00:00,8.3,7.6,7.1,92.34,0,0,,0,0,9.7,5.9,281,1017.2,88.3,5.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T00:00:00,7.9,7.5,7,93.8,0,0,,0,0,7.2,4.8,250,1017.2,88.3,4.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T01:00:00,7.6,6.3,7.1,96.97,1.178,100,rain,0,0,9.7,7.4,263,1017.1,88.3,3.6,,,,,"Rain, Partially cloudy",rain,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T02:00:00,7.9,6.9,7.4,96.24,0,0,,0,0,3.6,6.9,252,1016.9,86.7,4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T03:00:00,7.4,6.8,7.1,97.61,0,0,,0,0,7.2,5.1,231,1016.6,98.3,3.4,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T04:00:00,7.2,6.5,7,98.46,0,0,,0,0,3.6,5.3,219,1016.6,98.3,2.3,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T05:00:00,7.2,6,6.9,97.8,0,0,,0,0,3.6,6.9,225,1016.5,100,2.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T06:00:00,6.9,5.5,6.7,98.46,0.006,100,rain,0,0,3.6,7.4,208,1016.5,100,2.2,4,0,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T07:00:00,7.2,5.8,6.9,97.88,0.845,100,rain,0,0,8.2,7.6,236,1016.6,93.9,4.5,22,0.1,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T08:00:00,7.8,6.2,7.1,95.38,0,0,,0,0,10.8,8.8,253,1017.1,96.6,6.1,79,0.3,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T09:00:00,8,6.4,6.9,93.25,0,0,,0,0,10.8,8.8,267,1017.3,97.1,5,107,0.4,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T10:00:00,8.5,7,7,90.72,0,0,,0,0,10.8,9,280,1017.4,96.4,6.1,119,0.4,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T11:00:00,8.7,7.2,6.2,84.05,0,0,,0,0,10.8,9.4,299,1017.8,95.9,8.7,148,0.5,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T12:00:00,9.3,7.6,5.8,78.93,0,0,,0,0,10.8,10.8,283,1017.5,97.1,9.9,182,0.7,2,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T13:00:00,9.4,8.1,5.6,76.88,0.137,100,rain,0,0,14.4,9.3,278,1017.3,96.4,10.2,192,0.7,2,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T14:00:00,9.4,8.2,5.6,77.15,0,0,,0,0,10.4,8.8,295,1017,97.1,11.9,197,0.7,2,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T15:00:00,9.4,8.3,5.5,76.63,0,0,,0,0,7.9,8.2,279,1016.8,92,12.2,127,0.5,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T16:00:00,9.5,8.8,5.4,76.07,0,0,,0,0,10.8,6.1,265,1016.6,92,13,33,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T17:00:00,9.3,9,5.4,76.6,0,0,,0,0,3.6,5,268,1016.2,94.7,12.4,36,0.1,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T18:00:00,8.6,8.6,5.3,79.88,0,0,,0,0,7.2,4.2,250,1016.6,94.7,9.7,11,0,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-21T19:00:00,7.3,7.3,6.1,91.89,0.029,100,rain,0,0,10.8,2.6,77,1016.1,58.2,9.9,,,,,"Rain, Partially cloudy",rain,"11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T20:00:00,7.6,7.6,5.9,89.15,0,0,,0,0,4,2.9,301,1016.9,95.5,8.3,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T21:00:00,7.2,7.2,5.9,91.48,0,0,,0,0,3.6,1.9,51,1017,95.8,7.7,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T22:00:00,7,7,5.8,91.75,0,0,,0,0,3.6,2.7,173,1016.9,88.8,6.8,,,,,Partially cloudy,partly-cloudy-night,"12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-21T23:00:00,6.6,6.6,5.5,92.97,0,0,,0,0,7.2,4.1,153,1016.9,88.3,4.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T00:00:00,6.3,5.1,5.4,93.69,0,0,,0,0,7.6,6.3,115,1016.5,100,4,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T01:00:00,6.3,5.3,5.7,96.04,0,0,,0,0,7.2,5.6,146,1016.2,86.7,2.9,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T02:00:00,6,6,5.5,96.17,0,0,,0,0,3.6,3.8,131,1015.9,51.7,1.9,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T03:00:00,4.7,4.7,4.1,95.66,0,0,,0,0,9.4,3.4,145,1015.4,80,1.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T04:00:00,3.6,3.6,3.2,97.24,0,0,,0,0,7.2,3.4,163,1015.1,15.1,1.2,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T05:00:00,4.1,3.2,3.7,96.97,0,0,,0,0,7.2,4.9,142,1015.3,88.3,1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T06:00:00,5.2,3.6,4.8,96.82,0,0,,0,0,7.2,7.2,117,1015.2,88.3,2.6,7,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-22T07:00:00,5.7,4.5,5.3,97.15,0.035,100,rain,0,0,8.2,6.2,134,1015.2,93.9,3.2,43,0.2,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-22T08:00:00,6.5,5.3,5.5,93.41,0,0,,0,0,10.8,6.6,134,1015.1,90.7,4.8,83,0.3,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-22T09:00:00,8.2,7.3,6.4,88.62,0,0,,0,0,10.8,6.4,123,1014.9,89.5,7.7,203,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-22T10:00:00,10.9,10.9,6.7,75.33,0,0,,0,0,10.8,9.5,151,1014.5,90,10.3,310,1.1,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-22T11:00:00,12.5,12.5,6.4,66.65,0,0,,0,0,14.4,13.7,190,1014.2,87.9,11.4,436,1.6,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-22T12:00:00,14.6,14.6,7.1,60.83,0,0,,0,0,10.8,14.8,193,1013.5,79.5,15.3,452,1.6,5,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-22T13:00:00,15.6,15.6,6.7,55.34,0,0,,0,0,18,17.5,205,1012.7,81,20.9,486,1.7,5,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-22T14:00:00,16.4,16.4,6.2,50.99,0,0,,0,0,18,17,209,1012.2,67.5,22.5,412,1.5,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-22T15:00:00,16.8,16.8,6,48.91,0,0,,0,0,25.2,16.6,199,1011.8,68.3,26.7,246,0.9,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-22T16:00:00,16.3,16.3,6.3,51.4,0,0,,0,0,25.2,14.4,219,1011.4,68.3,29.1,89,0.3,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-22T17:00:00,15.8,15.8,6.4,53.52,0,0,,0,0,21.6,11.4,201,1011.3,90,33.8,39,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-22T18:00:00,14.3,14.3,6,57.62,0,0,,0,0,18,9.9,190,1011.4,87.7,27.8,13,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-22T19:00:00,13,13,5.8,61.68,0,0,,0,0,20,10,184,1011.6,90,21.3,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T20:00:00,12.1,12.1,5.8,65.08,0,0,,0,0,14.4,10.3,186,1011.8,90,18.6,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T21:00:00,12.2,12.2,5.9,65.42,0,0,,0,0,10.5,10.7,190,1011.7,90,18.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T22:00:00,11.3,11.3,5.7,68.08,0,0,,0,0,10.8,9.5,186,1011.8,80,15.8,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-22T23:00:00,10.9,10.9,5.6,69.54,0,0,,0,0,9.7,9.6,188,1011.8,90,18.5,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T00:00:00,9.9,8.7,5.2,72.21,0,0,,0,0,9.2,9.3,234,1011.9,90,16.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T01:00:00,9.6,8.3,5.1,73.64,0,0,,0,0,8.4,9.2,228,1012.1,100,15.5,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T02:00:00,8.9,7.4,5.1,76.78,0,0,,0,0,7.2,10,206,1012,100,14.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T03:00:00,8.5,6.9,4.9,78.37,0,0,,0,0,6.3,9.6,189,1011.8,100,15.5,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T04:00:00,8.5,7.3,4.9,78.25,0,0,,0,0,7.2,8,195,1011.3,100,15.7,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T05:00:00,9.5,7.4,5,73.46,0,0,,0,0,7.2,14.1,193,1011.1,100,21.3,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T06:00:00,8.6,7.1,4.5,75.75,0,0,,0,0,10.5,9.3,198,1011.1,60,20.5,12,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-23T07:00:00,9.9,8.1,5,71.74,0,0,,0,0,16,12.5,193,1011.1,90,23.7,62,0.2,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-23T08:00:00,11.4,11.4,5.5,67.22,0,0,,0,0,14.4,13.7,212,1011.1,90,27.3,67,0.2,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-23T09:00:00,13.1,13.1,5.6,60.43,0,0,,0,0,21.6,16.9,203,1011,89.1,27.2,271,1,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-23T10:00:00,15.1,15.1,5.6,53.32,0,0,,0,0,28.8,23.6,201,1010.7,87.7,28.4,410,1.5,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T11:00:00,17,17,5.4,46.28,0,0,,0,0,40.2,26.7,216,1010.5,83.1,22.4,407,1.5,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T12:00:00,17.1,17.1,4.8,44.13,0,0,,0,0,48.7,26.1,218,1010.2,89.4,30.8,164,0.6,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T13:00:00,16.8,16.8,5.2,46.28,0,0,,0,0,49.6,21.3,217,1010.2,89.4,34.9,298,1.1,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T14:00:00,17.2,17.2,5.3,45.69,0,0,,0,0,29.4,24.5,219,1009.8,90,32.1,186,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T15:00:00,17.4,17.4,5.5,45.44,0,0,,0,0,26.7,19.6,218,1009.5,90,33.4,134,0.5,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T16:00:00,17.3,17.3,5.4,45.52,0,0,,0,0,29.4,15.8,223,1009.5,90,34.9,25,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T17:00:00,16.6,16.6,5.7,48.54,0,0,,0,0,21.6,13.3,229,1009.5,90,32.3,16,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T18:00:00,15.5,15.5,6.3,54.18,0,0,,0,0,10.8,9.6,230,1009.8,95.9,27.3,6,0,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-23T19:00:00,14.8,14.8,6.2,56.32,0,0,,0,0,26.6,10.4,200,1010.2,93,26.5,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T20:00:00,14.5,14.5,6,56.76,0,0,,0,0,12.6,12.1,206,1010.5,91.1,17.6,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T21:00:00,14.4,14.4,6.4,58.7,0,0,,0,0,18,11.8,209,1010.7,100,21.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T22:00:00,14.2,14.2,6.4,59.56,0,0,,0,0,18,12.6,211,1011,91.1,20,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-23T23:00:00,14.1,14.1,6.5,59.94,0,0,,0,0,14.4,12.3,230,1011.3,100,21.4,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-24T00:00:00,13.7,13.7,6.2,60.51,0,0,,0,0,14.4,9.1,223,1011.3,100,27.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-24T01:00:00,13.3,13.3,6.4,62.97,0,0,,0,0,14.4,8.2,214,1011.3,100,31.1,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-24T02:00:00,13,13,6.2,63.48,0,0,,0,0,14.4,9.4,217,1010.6,100,35.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-24T03:00:00,12.7,12.7,6.3,65.27,0,0,,0,0,14.4,10.5,197,1010.4,100,35.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-24T04:00:00,12.7,12.7,6.6,66.45,0,0,,0,0,14.4,8.9,193,1009.9,100,26.3,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-24T05:00:00,12.1,12.1,7.6,74.38,0,0,,0,0,10.8,6.9,191,1009.9,100,19.8,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-24T06:00:00,11.5,11.5,8.2,80.3,0,0,,0,0,10.8,8.9,186,1009.8,90,18.1,2,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T07:00:00,12.1,12.1,8.5,78.57,0.703,100,rain,0,0,15.4,12.2,178,1009.6,95.3,18,36,0.1,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T08:00:00,12.8,12.8,8.8,76.38,0,0,,0,0,10.8,12.8,184,1009.4,95.3,20.3,52,0.2,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T09:00:00,14.1,14.1,9.3,72.85,0,0,,0,0,18,14.4,193,1008.9,78.3,22.4,216,0.8,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T10:00:00,16,16,8.5,61.04,0,0,,0,0,18,13.6,183,1008.3,90,24.1,333,1.2,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T11:00:00,16.9,16.9,8.3,56.58,0,0,,0,0,14.4,18.1,183,1007.6,89.1,28.4,181,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T12:00:00,17.8,17.8,7.8,52.01,0,0,,0,0,18,18.5,202,1007.2,95.3,28.4,298,1.1,3,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T13:00:00,18.5,18.5,7.2,47.75,0.214,100,rain,0,0,18,19.5,192,1006.4,97.4,27.2,121,0.4,1,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T14:00:00,18.3,18.3,6.9,47.27,0,0,,0,0,42.4,20.2,201,1005.9,97.3,30,145,0.5,1,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6434,12530099999,12560099999"
Gliwice,2023-03-24T15:00:00,17.9,17.9,7.2,49.7,0,0,,0,0,28.6,16.5,202,1005.3,78.9,26.8,,,,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-24T16:00:00,17.5,17.5,6.6,48.55,0,0,,0,0,42.4,18.4,208,1005.2,79.7,30.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T17:00:00,16,16,7.5,57.33,0,0,,0,0,21,22.3,217,1005.4,96.6,19.2,6,0,0,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T18:00:00,14.4,14.4,8.8,69.21,0.013,100,rain,0,0,45.4,22.1,206,1005.7,95.9,18,4,0,0,,"Rain, Overcast",rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-24T19:00:00,13.8,13.8,8.8,71.82,0,0,,0,0,45.4,19.5,207,1006,90,20.3,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
